"channel","ddd","amount"
APP_MINHA_CLARO,"79",3500
APP_MINHA_CLARO,"79",4000
APP_MINHA_CLARO,"79",5000
APP_MINHA_CLARO,"79",10000
APP_MINHA_CLARO,"81",1000
APP_MINHA_CLARO,"81",1300
APP_MINHA_CLARO,"81",1500
APP_MINHA_CLARO,"81",2000
APP_MINHA_CLARO,"81",3000
APP_MINHA_CLARO,"81",3500
APP_MINHA_CLARO,"81",4000
APP_MINHA_CLARO,"81",5000
APP_MINHA_CLARO,"81",10000
APP_MINHA_CLARO,"82",1000
APP_MINHA_CLARO,"82",1300
APP_MINHA_CLARO,"82",1500
APP_MINHA_CLARO,"82",2000
APP_MINHA_CLARO,"82",3000
APP_MINHA_CLARO,"82",3500
APP_MINHA_CLARO,"82",4000
APP_MINHA_CLARO,"82",5000
APP_MINHA_CLARO,"82",10000
APP_MINHA_CLARO,"83",1000
APP_MINHA_CLARO,"83",1300
APP_MINHA_CLARO,"83",1500
APP_MINHA_CLARO,"83",2000
APP_MINHA_CLARO,"83",3000
APP_MINHA_CLARO,"83",3500
APP_MINHA_CLARO,"83",4000
APP_MINHA_CLARO,"83",5000
APP_MINHA_CLARO,"83",10000
APP_MINHA_CLARO,"84",1000
APP_MINHA_CLARO,"84",1300
APP_MINHA_CLARO,"84",1500
APP_MINHA_CLARO,"84",2000
APP_MINHA_CLARO,"84",3000
APP_MINHA_CLARO,"84",3500
APP_MINHA_CLARO,"84",4000
APP_MINHA_CLARO,"84",5000
APP_MINHA_CLARO,"84",10000
APP_MINHA_CLARO,"85",1000
APP_MINHA_CLARO,"85",1300
APP_MINHA_CLARO,"85",1500
APP_MINHA_CLARO,"85",2000
APP_MINHA_CLARO,"85",3000
APP_MINHA_CLARO,"85",3500
APP_MINHA_CLARO,"85",4000
APP_MINHA_CLARO,"85",5000
APP_MINHA_CLARO,"85",10000
APP_MINHA_CLARO,"86",1000
APP_MINHA_CLARO,"86",1300
APP_MINHA_CLARO,"86",1500
APP_MINHA_CLARO,"86",2000
APP_MINHA_CLARO,"86",3000
APP_MINHA_CLARO,"86",3500
APP_MINHA_CLARO,"86",4000
APP_MINHA_CLARO,"86",5000
APP_MINHA_CLARO,"86",10000
APP_MINHA_CLARO,"87",1000
APP_MINHA_CLARO,"87",1300
APP_MINHA_CLARO,"87",1500
APP_MINHA_CLARO,"87",2000
APP_MINHA_CLARO,"87",3000
APP_MINHA_CLARO,"87",3500
APP_MINHA_CLARO,"87",4000
APP_MINHA_CLARO,"87",5000
APP_MINHA_CLARO,"87",10000
APP_MINHA_CLARO,"88",1000
APP_MINHA_CLARO,"88",1300
APP_MINHA_CLARO,"88",1500
APP_MINHA_CLARO,"88",2000
APP_MINHA_CLARO,"88",3000
APP_MINHA_CLARO,"88",3500
APP_MINHA_CLARO,"88",4000
APP_MINHA_CLARO,"88",5000
APP_MINHA_CLARO,"88",10000
APP_MINHA_CLARO,"89",1000
APP_MINHA_CLARO,"89",1300
APP_MINHA_CLARO,"89",1500
APP_MINHA_CLARO,"89",2000
APP_MINHA_CLARO,"89",3000
APP_MINHA_CLARO,"89",3500
APP_MINHA_CLARO,"89",4000
APP_MINHA_CLARO,"89",5000
APP_MINHA_CLARO,"89",10000
APP_MINHA_CLARO,"91",1000
APP_MINHA_CLARO,"91",1300
APP_MINHA_CLARO,"91",1500
APP_MINHA_CLARO,"91",2000
APP_MINHA_CLARO,"91",3000
APP_MINHA_CLARO,"91",3500
APP_MINHA_CLARO,"91",4000
APP_MINHA_CLARO,"91",5000
APP_MINHA_CLARO,"91",10000
APP_MINHA_CLARO,"92",1000
APP_MINHA_CLARO,"92",1300
APP_MINHA_CLARO,"92",1500
APP_MINHA_CLARO,"92",2000
APP_MINHA_CLARO,"92",3000
APP_MINHA_CLARO,"92",3500
APP_MINHA_CLARO,"92",4000
APP_MINHA_CLARO,"92",5000
APP_MINHA_CLARO,"92",10000
APP_MINHA_CLARO,"93",1000
APP_MINHA_CLARO,"93",1300
APP_MINHA_CLARO,"93",1500
APP_MINHA_CLARO,"93",2000
APP_MINHA_CLARO,"93",3000
APP_MINHA_CLARO,"93",3500
APP_MINHA_CLARO,"93",4000
APP_MINHA_CLARO,"93",5000
APP_MINHA_CLARO,"93",10000
APP_MINHA_CLARO,"94",1000
APP_MINHA_CLARO,"94",1300
APP_MINHA_CLARO,"94",1500
APP_MINHA_CLARO,"94",2000
APP_MINHA_CLARO,"94",3000
APP_MINHA_CLARO,"94",3500
APP_MINHA_CLARO,"94",4000
APP_MINHA_CLARO,"94",5000
APP_MINHA_CLARO,"94",10000
APP_MINHA_CLARO,"95",1000
APP_MINHA_CLARO,"95",1300
APP_MINHA_CLARO,"95",1500
APP_MINHA_CLARO,"95",2000
APP_MINHA_CLARO,"95",3000
APP_MINHA_CLARO,"95",3500
APP_MINHA_CLARO,"95",4000
APP_MINHA_CLARO,"95",5000
APP_MINHA_CLARO,"95",10000
APP_MINHA_CLARO,"96",1000
APP_MINHA_CLARO,"96",1300
APP_MINHA_CLARO,"96",1500
APP_MINHA_CLARO,"96",2000
APP_MINHA_CLARO,"96",3000
APP_MINHA_CLARO,"96",3500
APP_MINHA_CLARO,"96",4000
APP_MINHA_CLARO,"96",5000
APP_MINHA_CLARO,"96",10000
APP_MINHA_CLARO,"97",1000
APP_MINHA_CLARO,"97",1300
APP_MINHA_CLARO,"97",1500
APP_MINHA_CLARO,"97",2000
APP_MINHA_CLARO,"97",3000
APP_MINHA_CLARO,"97",3500
APP_MINHA_CLARO,"97",4000
APP_MINHA_CLARO,"97",5000
APP_MINHA_CLARO,"97",10000
APP_MINHA_CLARO,"98",1000
APP_MINHA_CLARO,"98",1300
APP_MINHA_CLARO,"98",1500
APP_MINHA_CLARO,"98",2000
APP_MINHA_CLARO,"98",3000
APP_MINHA_CLARO,"98",3500
APP_MINHA_CLARO,"98",4000
APP_MINHA_CLARO,"98",5000
APP_MINHA_CLARO,"98",10000
APP_MINHA_CLARO,"99",1000
APP_MINHA_CLARO,"99",1300
APP_MINHA_CLARO,"99",1500
APP_MINHA_CLARO,"99",2000
APP_MINHA_CLARO,"99",3000
APP_MINHA_CLARO,"99",3500
APP_MINHA_CLARO,"99",4000
APP_MINHA_CLARO,"99",5000
APP_MINHA_CLARO,"99",10000
CLARO_BOX,"11",1300
CLARO_BOX,"11",1500
CLARO_BOX,"11",2000
CLARO_BOX,"11",3000
CLARO_BOX,"11",4000
CLARO_BOX,"11",5000
CLARO_BOX,"11",10000
CLARO_BOX,"12",1300
CLARO_BOX,"12",1500
CLARO_BOX,"12",2000
CLARO_BOX,"12",3000
CLARO_BOX,"12",4000
CLARO_BOX,"12",5000
CLARO_BOX,"12",10000
CLARO_BOX,"13",1300
CLARO_BOX,"13",1500
CLARO_BOX,"13",2000
CLARO_BOX,"13",3000
CLARO_BOX,"13",4000
CLARO_BOX,"13",5000
CLARO_BOX,"13",10000
CLARO_BOX,"14",1300
CLARO_BOX,"14",1500
CLARO_BOX,"14",2000
CLARO_BOX,"14",3000
CLARO_BOX,"14",4000
CLARO_BOX,"14",5000
CLARO_BOX,"14",10000
CLARO_BOX,"15",1300
CLARO_BOX,"15",1500
CLARO_BOX,"15",2000
CLARO_BOX,"15",3000
CLARO_BOX,"15",4000
CLARO_BOX,"15",5000
CLARO_BOX,"15",10000
CLARO_BOX,"16",1300
CLARO_BOX,"16",1500
CLARO_BOX,"16",2000
CLARO_BOX,"16",3000
CLARO_BOX,"16",4000
CLARO_BOX,"16",5000
CLARO_BOX,"16",10000
CLARO_BOX,"17",1300
CLARO_BOX,"17",1500
CLARO_BOX,"17",2000
CLARO_BOX,"17",3000
CLARO_BOX,"17",4000
CLARO_BOX,"17",5000
CLARO_BOX,"17",10000
CLARO_BOX,"18",1300
CLARO_BOX,"18",1500
CLARO_BOX,"18",2000
CLARO_BOX,"18",3000
CLARO_BOX,"18",4000
CLARO_BOX,"18",5000
CLARO_BOX,"18",10000
CLARO_BOX,"19",1300
CLARO_BOX,"19",1500
CLARO_BOX,"19",2000
CLARO_BOX,"19",3000
CLARO_BOX,"19",4000
CLARO_BOX,"19",5000
CLARO_BOX,"19",10000
CLARO_BOX,"21",1300
CLARO_BOX,"21",1500
CLARO_BOX,"21",2000
CLARO_BOX,"21",3000
CLARO_BOX,"21",4000
CLARO_BOX,"21",5000
CLARO_BOX,"21",10000
CLARO_BOX,"22",1300
CLARO_BOX,"22",1500
CLARO_BOX,"22",2000
CLARO_BOX,"22",3000
CLARO_BOX,"22",4000
CLARO_BOX,"22",5000
CLARO_BOX,"22",10000
CLARO_BOX,"24",1300
CLARO_BOX,"24",1500
CLARO_BOX,"24",2000
CLARO_BOX,"24",3000
CLARO_BOX,"24",4000
CLARO_BOX,"24",5000
CLARO_BOX,"24",10000
CLARO_BOX,"27",1300
CLARO_BOX,"27",1500
CLARO_BOX,"27",2000
CLARO_BOX,"27",3000
CLARO_BOX,"27",4000
CLARO_BOX,"27",5000
CLARO_BOX,"27",10000
CLARO_BOX,"28",1300
CLARO_BOX,"28",1500
CLARO_BOX,"28",2000
CLARO_BOX,"28",3000
CLARO_BOX,"28",4000
CLARO_BOX,"28",5000
CLARO_BOX,"28",10000
CLARO_BOX,"31",1300
CLARO_BOX,"31",1500
CLARO_BOX,"31",2000
CLARO_BOX,"31",3000
CLARO_BOX,"31",4000
CLARO_BOX,"31",5000
CLARO_BOX,"31",10000
CLARO_BOX,"32",1300
CLARO_BOX,"32",1500
CLARO_BOX,"32",2000
CLARO_BOX,"32",3000
CLARO_BOX,"32",4000
CLARO_BOX,"32",5000
CLARO_BOX,"32",10000
CLARO_BOX,"33",1300
CLARO_BOX,"33",1500
CLARO_BOX,"33",2000
CLARO_BOX,"33",3000
CLARO_BOX,"33",4000
CLARO_BOX,"33",5000
CLARO_BOX,"33",10000
CLARO_BOX,"34",1300
CLARO_BOX,"34",1500
CLARO_BOX,"34",2000
CLARO_BOX,"34",3000
CLARO_BOX,"34",4000
CLARO_BOX,"34",5000
CLARO_BOX,"34",10000
CLARO_BOX,"35",1300
CLARO_BOX,"35",1500
CLARO_BOX,"35",2000
CLARO_BOX,"35",3000
CLARO_BOX,"35",4000
CLARO_BOX,"35",5000
CLARO_BOX,"35",10000
CLARO_BOX,"37",1300
CLARO_BOX,"37",1500
CLARO_BOX,"37",2000
CLARO_BOX,"37",3000
CLARO_BOX,"37",4000
CLARO_BOX,"37",5000
CLARO_BOX,"37",10000
CLARO_BOX,"38",1300
CLARO_BOX,"38",1500
CLARO_BOX,"38",2000
CLARO_BOX,"38",3000
CLARO_BOX,"38",4000
CLARO_BOX,"38",5000
CLARO_BOX,"38",10000
CLARO_BOX,"41",1300
CLARO_BOX,"41",1500
CLARO_BOX,"41",2000
CLARO_BOX,"41",3000
CLARO_BOX,"41",4000
CLARO_BOX,"41",5000
CLARO_BOX,"41",10000
CLARO_BOX,"42",1300
CLARO_BOX,"42",1500
CLARO_BOX,"42",2000
CLARO_BOX,"42",3000
CLARO_BOX,"42",4000
CLARO_BOX,"42",5000
CLARO_BOX,"42",10000
CLARO_BOX,"43",1300
CLARO_BOX,"43",1500
CLARO_BOX,"43",2000
CLARO_BOX,"43",3000
CLARO_BOX,"43",4000
CLARO_BOX,"43",5000
CLARO_BOX,"43",10000
CLARO_BOX,"44",1300
CLARO_BOX,"44",1500
CLARO_BOX,"44",2000
CLARO_BOX,"44",3000
CLARO_BOX,"44",4000
CLARO_BOX,"44",5000
CLARO_BOX,"44",10000
CLARO_BOX,"45",1300
CLARO_BOX,"45",1500
CLARO_BOX,"45",2000
CLARO_BOX,"45",3000
CLARO_BOX,"45",4000
CLARO_BOX,"45",5000
CLARO_BOX,"45",10000
CLARO_BOX,"46",1300
CLARO_BOX,"46",1500
CLARO_BOX,"46",2000
CLARO_BOX,"46",3000
CLARO_BOX,"46",4000
CLARO_BOX,"46",5000
CLARO_BOX,"46",10000
CLARO_BOX,"47",1300
CLARO_BOX,"47",1500
CLARO_BOX,"47",2000
CLARO_BOX,"47",3000
CLARO_BOX,"47",4000
CLARO_BOX,"47",5000
CLARO_BOX,"47",10000
CLARO_BOX,"48",1300
CLARO_BOX,"48",1500
CLARO_BOX,"48",2000
CLARO_BOX,"48",3000
CLARO_BOX,"48",4000
CLARO_BOX,"48",5000
CLARO_BOX,"48",10000
CLARO_BOX,"49",1300
CLARO_BOX,"49",1500
CLARO_BOX,"49",2000
CLARO_BOX,"49",3000
CLARO_BOX,"49",4000
CLARO_BOX,"49",5000
CLARO_BOX,"49",10000
CLARO_BOX,"51",1300
CLARO_BOX,"51",1500
CLARO_BOX,"51",2000
CLARO_BOX,"51",3000
CLARO_BOX,"51",4000
CLARO_BOX,"51",5000
CLARO_BOX,"51",10000
CLARO_BOX,"53",1300
CLARO_BOX,"53",1500
CLARO_BOX,"53",2000
CLARO_BOX,"53",3000
CLARO_BOX,"53",4000
CLARO_BOX,"53",5000
CLARO_BOX,"53",10000
CLARO_BOX,"54",1300
CLARO_BOX,"54",1500
CLARO_BOX,"54",2000
CLARO_BOX,"54",3000
CLARO_BOX,"54",4000
CLARO_BOX,"54",5000
CLARO_BOX,"54",10000
CLARO_BOX,"55",1300
CLARO_BOX,"55",1500
CLARO_BOX,"55",2000
CLARO_BOX,"55",3000
CLARO_BOX,"55",4000
CLARO_BOX,"55",5000
CLARO_BOX,"55",10000
CLARO_BOX,"61",1300
CLARO_BOX,"61",1500
CLARO_BOX,"61",2000
CLARO_BOX,"61",3000
CLARO_BOX,"61",4000
CLARO_BOX,"61",5000
CLARO_BOX,"61",10000
CLARO_BOX,"62",1300
CLARO_BOX,"62",1500
CLARO_BOX,"62",2000
CLARO_BOX,"62",3000
CLARO_BOX,"62",4000
CLARO_BOX,"62",5000
CLARO_BOX,"62",10000
CLARO_BOX,"63",1000
CLARO_BOX,"63",1300
CLARO_BOX,"63",1500
CLARO_BOX,"63",2000
CLARO_BOX,"63",3000
CLARO_BOX,"63",4000
CLARO_BOX,"63",5000
CLARO_BOX,"63",10000
CLARO_BOX,"64",1300
CLARO_BOX,"64",1500
CLARO_BOX,"64",2000
CLARO_BOX,"64",3000
CLARO_BOX,"64",4000
CLARO_BOX,"64",5000
CLARO_BOX,"64",10000
CLARO_BOX,"65",1300
CLARO_BOX,"65",1500
CLARO_BOX,"65",2000
CLARO_BOX,"65",3000
CLARO_BOX,"65",4000
CLARO_BOX,"65",5000
CLARO_BOX,"65",10000
CLARO_BOX,"66",1300
CLARO_BOX,"66",1500
CLARO_BOX,"66",2000
CLARO_BOX,"66",3000
CLARO_BOX,"66",4000
CLARO_BOX,"66",5000
CLARO_BOX,"66",10000
CLARO_BOX,"67",1300
CLARO_BOX,"67",1500
CLARO_BOX,"67",2000
CLARO_BOX,"67",3000
CLARO_BOX,"67",4000
CLARO_BOX,"67",5000
CLARO_BOX,"67",10000
CLARO_BOX,"68",1000
CLARO_BOX,"68",1300
CLARO_BOX,"68",1500
CLARO_BOX,"68",2000
CLARO_BOX,"68",3000
CLARO_BOX,"68",4000
CLARO_BOX,"68",5000
CLARO_BOX,"68",10000
CLARO_BOX,"69",1000
CLARO_BOX,"69",1300
CLARO_BOX,"69",1500
CLARO_BOX,"69",2000
CLARO_BOX,"69",3000
CLARO_BOX,"69",4000
CLARO_BOX,"69",5000
CLARO_BOX,"69",10000
CLARO_BOX,"71",1000
CLARO_BOX,"71",1300
CLARO_BOX,"71",1500
CLARO_BOX,"71",2000
CLARO_BOX,"71",3000
CLARO_BOX,"71",4000
CLARO_BOX,"71",5000
CLARO_BOX,"71",10000
CLARO_BOX,"73",1000
CLARO_BOX,"73",1300
CLARO_BOX,"73",1500
CLARO_BOX,"73",2000
CLARO_BOX,"73",3000
CLARO_BOX,"73",4000
CLARO_BOX,"73",5000
CLARO_BOX,"73",10000
CLARO_BOX,"74",1000
CLARO_BOX,"74",1300
CLARO_BOX,"74",1500
CLARO_BOX,"74",2000
CLARO_BOX,"74",3000
CLARO_BOX,"74",4000
CLARO_BOX,"74",5000
CLARO_BOX,"74",10000
CLARO_BOX,"75",1000
CLARO_BOX,"75",1300
CLARO_BOX,"75",1500
CLARO_BOX,"75",2000
CLARO_BOX,"75",3000
CLARO_BOX,"75",4000
CLARO_BOX,"75",5000
CLARO_BOX,"75",10000
CLARO_BOX,"77",1000
CLARO_BOX,"77",1300
CLARO_BOX,"77",1500
CLARO_BOX,"77",2000
CLARO_BOX,"77",3000
CLARO_BOX,"77",4000
CLARO_BOX,"77",5000
CLARO_BOX,"77",10000
CLARO_BOX,"79",1000
CLARO_BOX,"79",1300
CLARO_BOX,"79",1500
CLARO_BOX,"79",2000
CLARO_BOX,"79",3000
CLARO_BOX,"79",4000
CLARO_BOX,"79",5000
CLARO_BOX,"79",10000
CLARO_BOX,"81",1000
CLARO_BOX,"81",1300
CLARO_BOX,"81",1500
CLARO_BOX,"81",2000
CLARO_BOX,"81",3000
CLARO_BOX,"81",4000
CLARO_BOX,"81",5000
CLARO_BOX,"81",10000
CLARO_BOX,"82",1000
CLARO_BOX,"82",1300
CLARO_BOX,"82",1500
CLARO_BOX,"82",2000
CLARO_BOX,"82",3000
CLARO_BOX,"82",4000
CLARO_BOX,"82",5000
CLARO_BOX,"82",10000
CLARO_BOX,"83",1000
CLARO_BOX,"83",1300
CLARO_BOX,"83",1500
CLARO_BOX,"83",2000
CLARO_BOX,"83",3000
CLARO_BOX,"83",4000
CLARO_BOX,"83",5000
CLARO_BOX,"83",10000
CLARO_BOX,"84",1000
CLARO_BOX,"84",1300
CLARO_BOX,"84",1500
CLARO_BOX,"84",2000
CLARO_BOX,"84",3000
CLARO_BOX,"84",4000
CLARO_BOX,"84",5000
CLARO_BOX,"84",10000
CLARO_BOX,"85",1000
CLARO_BOX,"85",1300
CLARO_BOX,"85",1500
CLARO_BOX,"85",2000
CLARO_BOX,"85",3000
CLARO_BOX,"85",4000
CLARO_BOX,"85",5000
CLARO_BOX,"85",10000
CLARO_BOX,"86",1000
CLARO_BOX,"86",1300
CLARO_BOX,"86",1500
CLARO_BOX,"86",2000
CLARO_BOX,"86",3000
CLARO_BOX,"86",4000
CLARO_BOX,"86",5000
CLARO_BOX,"86",10000
CLARO_BOX,"87",1000
CLARO_BOX,"87",1300
CLARO_BOX,"87",1500
CLARO_BOX,"87",2000
CLARO_BOX,"87",3000
CLARO_BOX,"87",4000
CLARO_BOX,"87",5000
CLARO_BOX,"87",10000
CLARO_BOX,"88",1000
CLARO_BOX,"88",1300
CLARO_BOX,"88",1500
CLARO_BOX,"88",2000
CLARO_BOX,"88",3000
CLARO_BOX,"88",4000
CLARO_BOX,"88",5000
CLARO_BOX,"88",10000
CLARO_BOX,"89",1000
CLARO_BOX,"89",1300
CLARO_BOX,"89",1500
CLARO_BOX,"89",2000
CLARO_BOX,"89",3000
CLARO_BOX,"89",4000
CLARO_BOX,"89",5000
CLARO_BOX,"89",10000
CLARO_BOX,"91",1000
CLARO_BOX,"91",1300
CLARO_BOX,"91",1500
CLARO_BOX,"91",2000
CLARO_BOX,"91",3000
CLARO_BOX,"91",4000
CLARO_BOX,"91",5000
CLARO_BOX,"91",10000
CLARO_BOX,"92",1000
CLARO_BOX,"92",1300
CLARO_BOX,"92",1500
CLARO_BOX,"92",2000
CLARO_BOX,"92",3000
CLARO_BOX,"92",4000
CLARO_BOX,"92",5000
CLARO_BOX,"92",10000
CLARO_BOX,"93",1000
CLARO_BOX,"93",1300
CLARO_BOX,"93",1500
CLARO_BOX,"93",2000
CLARO_BOX,"93",3000
CLARO_BOX,"93",4000
CLARO_BOX,"93",5000
CLARO_BOX,"93",10000
CLARO_BOX,"94",1000
CLARO_BOX,"94",1300
CLARO_BOX,"94",1500
CLARO_BOX,"94",2000
CLARO_BOX,"94",3000
CLARO_BOX,"94",4000
CLARO_BOX,"94",5000
CLARO_BOX,"94",10000
CLARO_BOX,"95",1000
CLARO_BOX,"95",1300
CLARO_BOX,"95",1500
CLARO_BOX,"95",2000
CLARO_BOX,"95",3000
CLARO_BOX,"95",4000
CLARO_BOX,"95",5000
CLARO_BOX,"95",10000
CLARO_BOX,"96",1000
CLARO_BOX,"96",1300
CLARO_BOX,"96",1500
CLARO_BOX,"96",2000
CLARO_BOX,"96",3000
CLARO_BOX,"96",4000
CLARO_BOX,"96",5000
CLARO_BOX,"96",10000
CLARO_BOX,"97",1000
CLARO_BOX,"97",1300
CLARO_BOX,"97",1500
CLARO_BOX,"97",2000
CLARO_BOX,"97",3000
CLARO_BOX,"97",4000
CLARO_BOX,"97",5000
CLARO_BOX,"97",10000
CLARO_BOX,"98",1000
CLARO_BOX,"98",1300
CLARO_BOX,"98",1500
CLARO_BOX,"98",2000
CLARO_BOX,"98",3000
CLARO_BOX,"98",4000
CLARO_BOX,"98",5000
CLARO_BOX,"98",10000
CLARO_BOX,"99",1000
CLARO_BOX,"99",1300
CLARO_BOX,"99",1500
CLARO_BOX,"99",2000
CLARO_BOX,"99",3000
CLARO_BOX,"99",4000
CLARO_BOX,"99",5000
CLARO_BOX,"99",10000
CLARO_PROG_NUANCE,"11",1300
CLARO_PROG_NUANCE,"11",1500
CLARO_PROG_NUANCE,"11",2000
CLARO_PROG_NUANCE,"11",3000
CLARO_PROG_NUANCE,"11",3500
CLARO_PROG_NUANCE,"11",4000
CLARO_PROG_NUANCE,"11",5000
CLARO_PROG_NUANCE,"11",10000
CLARO_PROG_NUANCE,"12",1300
CLARO_PROG_NUANCE,"12",1500
CLARO_PROG_NUANCE,"12",2000
CLARO_PROG_NUANCE,"12",3000
CLARO_PROG_NUANCE,"12",3500
CLARO_PROG_NUANCE,"12",4000
CLARO_PROG_NUANCE,"12",5000
CLARO_PROG_NUANCE,"12",10000
CLARO_PROG_NUANCE,"13",1300
CLARO_PROG_NUANCE,"13",1500
CLARO_PROG_NUANCE,"13",2000
CLARO_PROG_NUANCE,"13",3000
CLARO_PROG_NUANCE,"13",3500
CLARO_PROG_NUANCE,"13",4000
CLARO_PROG_NUANCE,"13",5000
CLARO_PROG_NUANCE,"13",10000
CLARO_PROG_NUANCE,"14",1300
CLARO_PROG_NUANCE,"14",1500
CLARO_PROG_NUANCE,"14",2000
CLARO_PROG_NUANCE,"14",3000
CLARO_PROG_NUANCE,"14",3500
CLARO_PROG_NUANCE,"14",4000
CLARO_PROG_NUANCE,"14",5000
CLARO_PROG_NUANCE,"14",10000
CLARO_PROG_NUANCE,"15",1300
CLARO_PROG_NUANCE,"15",1500
CLARO_PROG_NUANCE,"15",2000
CLARO_PROG_NUANCE,"15",3000
CLARO_PROG_NUANCE,"15",3500
CLARO_PROG_NUANCE,"15",4000
CLARO_PROG_NUANCE,"15",5000
CLARO_PROG_NUANCE,"15",10000
CLARO_PROG_NUANCE,"16",1300
CLARO_PROG_NUANCE,"16",1500
CLARO_PROG_NUANCE,"16",2000
CLARO_PROG_NUANCE,"16",3000
CLARO_PROG_NUANCE,"16",3500
CLARO_PROG_NUANCE,"16",4000
CLARO_PROG_NUANCE,"16",5000
CLARO_PROG_NUANCE,"16",10000
CLARO_PROG_NUANCE,"17",1300
CLARO_PROG_NUANCE,"17",1500
CLARO_PROG_NUANCE,"17",2000
CLARO_PROG_NUANCE,"17",3000
CLARO_PROG_NUANCE,"17",3500
CLARO_PROG_NUANCE,"17",4000
CLARO_PROG_NUANCE,"17",5000
CLARO_PROG_NUANCE,"17",10000
CLARO_PROG_NUANCE,"18",1300
CLARO_PROG_NUANCE,"18",1500
CLARO_PROG_NUANCE,"18",2000
CLARO_PROG_NUANCE,"18",3000
CLARO_PROG_NUANCE,"18",3500
CLARO_PROG_NUANCE,"18",4000
CLARO_PROG_NUANCE,"18",5000
CLARO_PROG_NUANCE,"18",10000
CLARO_PROG_NUANCE,"19",1300
CLARO_PROG_NUANCE,"19",1500
CLARO_PROG_NUANCE,"19",2000
CLARO_PROG_NUANCE,"19",3000
CLARO_PROG_NUANCE,"19",3500
CLARO_PROG_NUANCE,"19",4000
CLARO_PROG_NUANCE,"19",5000
CLARO_PROG_NUANCE,"19",10000
CLARO_PROG_NUANCE,"21",1300
CLARO_PROG_NUANCE,"21",1500
CLARO_PROG_NUANCE,"21",2000
CLARO_PROG_NUANCE,"21",3000
CLARO_PROG_NUANCE,"21",3500
CLARO_PROG_NUANCE,"21",4000
CLARO_PROG_NUANCE,"21",5000
CLARO_PROG_NUANCE,"21",10000
CLARO_PROG_NUANCE,"22",1300
CLARO_PROG_NUANCE,"22",1500
CLARO_PROG_NUANCE,"22",2000
CLARO_PROG_NUANCE,"22",3000
CLARO_PROG_NUANCE,"22",3500
CLARO_PROG_NUANCE,"22",4000
CLARO_PROG_NUANCE,"22",5000
CLARO_PROG_NUANCE,"22",10000
CLARO_PROG_NUANCE,"24",1300
CLARO_PROG_NUANCE,"24",1500
CLARO_PROG_NUANCE,"24",2000
CLARO_PROG_NUANCE,"24",3000
CLARO_PROG_NUANCE,"24",3500
CLARO_PROG_NUANCE,"24",4000
CLARO_PROG_NUANCE,"24",5000
CLARO_PROG_NUANCE,"24",10000
CLARO_PROG_NUANCE,"27",1300
CLARO_PROG_NUANCE,"27",1500
CLARO_PROG_NUANCE,"27",2000
CLARO_PROG_NUANCE,"27",3000
CLARO_PROG_NUANCE,"27",3500
CLARO_PROG_NUANCE,"27",4000
CLARO_PROG_NUANCE,"27",5000
CLARO_PROG_NUANCE,"27",10000
CLARO_PROG_NUANCE,"28",1300
CLARO_PROG_NUANCE,"28",1500
CLARO_PROG_NUANCE,"28",2000
CLARO_PROG_NUANCE,"28",3000
CLARO_PROG_NUANCE,"28",3500
CLARO_PROG_NUANCE,"28",4000
CLARO_PROG_NUANCE,"28",5000
CLARO_PROG_NUANCE,"28",10000
CLARO_PROG_NUANCE,"31",1300
CLARO_PROG_NUANCE,"31",1500
CLARO_PROG_NUANCE,"31",2000
CLARO_PROG_NUANCE,"31",3000
CLARO_PROG_NUANCE,"31",3500
CLARO_PROG_NUANCE,"31",4000
CLARO_PROG_NUANCE,"31",5000
CLARO_PROG_NUANCE,"31",10000
CLARO_PROG_NUANCE,"32",1300
CLARO_PROG_NUANCE,"32",1500
CLARO_PROG_NUANCE,"32",2000
CLARO_PROG_NUANCE,"32",3000
CLARO_PROG_NUANCE,"32",3500
CLARO_PROG_NUANCE,"32",4000
CLARO_PROG_NUANCE,"32",5000
CLARO_PROG_NUANCE,"32",10000
CLARO_PROG_NUANCE,"33",1300
CLARO_PROG_NUANCE,"33",1500
CLARO_PROG_NUANCE,"33",2000
CLARO_PROG_NUANCE,"33",3000
CLARO_PROG_NUANCE,"33",3500
CLARO_PROG_NUANCE,"33",4000
CLARO_PROG_NUANCE,"33",5000
CLARO_PROG_NUANCE,"33",10000
CLARO_PROG_NUANCE,"34",1300
CLARO_PROG_NUANCE,"34",1500
CLARO_PROG_NUANCE,"34",2000
CLARO_PROG_NUANCE,"34",3000
CLARO_PROG_NUANCE,"34",3500
CLARO_PROG_NUANCE,"34",4000
CLARO_PROG_NUANCE,"34",5000
CLARO_PROG_NUANCE,"34",10000
CLARO_PROG_NUANCE,"35",1300
CLARO_PROG_NUANCE,"35",1500
CLARO_PROG_NUANCE,"35",2000
CLARO_PROG_NUANCE,"35",3000
CLARO_PROG_NUANCE,"35",3500
CLARO_PROG_NUANCE,"35",4000
CLARO_PROG_NUANCE,"35",5000
CLARO_PROG_NUANCE,"35",10000
CLARO_PROG_NUANCE,"37",1300
CLARO_PROG_NUANCE,"37",1500
CLARO_PROG_NUANCE,"37",2000
CLARO_PROG_NUANCE,"37",3000
CLARO_PROG_NUANCE,"37",3500
CLARO_PROG_NUANCE,"37",4000
CLARO_PROG_NUANCE,"37",5000
CLARO_PROG_NUANCE,"37",10000
CLARO_PROG_NUANCE,"38",1300
